,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,North Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Micronesia (Federated States of),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Iran,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia (Republic of),Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norway,Occupied Palestinian Territory,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Bolivia,Poland,Portugal,Qatar,Cameroon,South Korea,Moldova,South Sudan,Sudan,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Lucia,Sint Maarten (Dutch part),Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Saint Kitts and Nevis,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,Tanzania,USA,Uruguay,Uzbekistan,Vanuatu,Venezuela,Viet Nam,Wallis and Futuna Islands,Yemen,Zambia,Zimbabwe,KP Annex B,Non KP Annex B,OECD,Non-OECD,EU28,Africa,Asia,Central America,Europe,Middle East,North America,Oceania,South America,Bunkers,Statistical Difference,World
1979,0.611,2.069,12.441,,1.5010000000000001,,0.111,30.189,1.4919473643764922,0.15525968109339408,55.923,16.797,15.20398453650649,1.8900000000000001,2.218,1.813,0.164,23.632247986293155,38.242,0.057,0.1,0.126,0.006,0.1155656972603838,4.479876235811058,0.257,51.356,0.008,2.029,21.585,0.111,0.03,0.008,120.553,0.068,0.026000000000000002,0.028,0.055,6.78,407.652,12.117,0.006,0.095,0.007,0.762,1.479,4.906583083119736,8.648,2.2351765446596588,0.8190000000000001,49.948351498089686,30.153000000000002,1.024,17.18,0.099,0.009000000000000001,1.857,3.318,11.712,0.652,0.017,,6.455522416491507,0.504,0.131,0.004,,0.229,14.817,144.302,0.149,0.077,1.842,0.04,4.14573015137707,305.69100000000003,0.725,0.025,13.988,0.156,0.013000000000000001,0.147,1.28,0.258,0.03,0.41500000000000004,0.20600000000000002,0.527,4.332,23.515,0.542,80.96300000000001,25.933,14.451,7.469,44.731,5.732,105.663,2.328,260.6,1.035,72.94680851006258,1.374,0.007,4.8180000000000005,3.0324697592210565,0.061,3.8235488268439406,1.679,,0.531,7.099,,5.987616000554161,3.306,0.113,3.2073949469058953,0.309,0.17400000000000002,7.439,0.008,0.117,0.247,,0.194,0.165,0.18,65.687,1.718,0.5704672479323561,0.007,4.352,0.721,1.391,,0.031,0.14,51.217,0.448,4.493,0.467,0.131,19.168,0.001,9.338000000000001,,2.106,7.704,,0.871,0.49,0.363,6.074,10.4,1.292,120.668,6.8260000000000005,3.916,0.499,36.327,5.669399984630671,0.08107360697087823,0.8929263930291218,0.25,53.47,561.9417269606178,0.081,,0.041,0.27599807698656365,0.026000000000000002,0.009000000000000001,37.67,0.791,12.925910196227292,0.033,0.185,9.851,15.971648501910314,3.7137682900036615,0.03,0.133,59.697,55.562,1.044,,0.01,0.008,0.626,0.122,23.16,10.884,6.149,20.694,1.9519231630945604,10.018,,0.377,0.011,4.561,2.392,20.61,8.928883661753531,,0.184,170.5637845349912,9.983,175.864,0.5650000000000001,1336.732,1.712,30.129406143185864,0.017,20.881,4.44,,0.879,0.983,2.577,3821.699550112622,1379.6234498873775,3134.5572907064948,2066.765709293504,1291.195038617013,136.595,1063.7691532895776,28.032000000000004,2097.1748467104226,155.977,1523.138,61.327000000000005,135.276,125.1320000000001,30.544999999998666,5357
1980,0.48,1.41,18.14,,1.458,,0.039,29.653000000000002,1.5507583411081935,0.15978018223234625,60.198,14.264000000000001,15.803309420316523,2.179,2.1510000000000002,2.083,0.184,24.563806042311114,36.897,0.052000000000000005,0.14100000000000001,0.11900000000000001,0.006,0.11893047852497442,4.405171548883192,0.269,51.02,0.008,1.877,21.131,0.11800000000000001,0.04,0.078,120.87100000000001,0.033,0.045,0.029,0.057,6.890000000000001,400.107,12.096,0.013000000000000001,0.111,0.008,0.672,1.697,4.824762797510069,8.563,2.300255372883035,0.875,50.543912849386686,31.208000000000002,0.9550000000000001,16.463,0.095,0.01,1.7610000000000001,3.666,12.337,0.582,0.016,,6.70999223740635,0.497,0.115,0.004,,0.217,15.884,137.814,0.10200000000000001,0.08,1.809,0.043000000000000003,4.309150420275392,300.851,0.6980000000000001,0.024,14.025,0.154,0.013000000000000001,0.171,1.23,0.263,0.04,0.488,0.20500000000000002,0.561,4.5440000000000005,23.687,0.509,85.633,25.848,12.424,7.16,32.97,5.767,106.07300000000001,2.305,258.40500000000003,1.289,75.82229404016374,1.69,0.008,6.729,3.1520064886710726,0.051000000000000004,3.974269050933091,1.685,,0.557,7.337,,6.223641448699993,3.007,0.14400000000000002,3.153909666788722,0.441,0.194,7.635,0.012,0.107,0.279,,0.213,0.17200000000000001,0.161,73.208,1.8760000000000001,0.5609543562996094,0.004,4.348,0.875,1.5070000000000001,,0.034,0.148,48.407000000000004,0.546,4.761,0.553,0.156,18.586000000000002,0.001,10.377,,1.649,8.745000000000001,,0.852,0.499,0.40700000000000003,6.578,10.09,1.2730000000000001,126.691,7.359,3.572,1.065,36.779,5.892881696211136,0.08506902086677368,0.9369309791332264,0.222,53.618,584.0928715773478,0.135,,0.031,0.28403396635964473,0.027,0.011,46.197,0.914,12.71036270704715,0.026000000000000002,0.166,8.572000000000001,16.162087150613313,3.651838923471256,0.028,0.222,62.300000000000004,58.632,0.93,,0.01,0.01,0.647,0.127,19.569,11.055,5.673,22.812,2.028865896107663,10.945,,0.196,0.011,4.619,2.589,20.661,9.280850749741859,,0.171,177.2872273340275,10.064,157.974,0.514,1288.031,1.592,31.31707525667862,0.017,24.762,4.587,,0.905,0.963,2.628,3777.1836033693958,1404.3953966306024,3069.336831160878,2112.2421688391223,1262.7505044580207,146.75399999999996,1068.8653106130632,27.858000000000004,2098.907689386937,151.736,1482.274,65.96300000000001,139.178,122.01000000000005,-2.5889999999997713,5301
1981,0.541,2.0020000000000002,12.664,,1.44,,0.029,27.827,1.5214603622832328,0.15219020501138952,62.82,15.307,15.504742575639831,0.764,2.325,2.1630000000000003,0.187,24.09972995114285,33.821,0.05,0.117,0.106,0.007,0.11328096924121733,4.794177041376784,0.275,46.852000000000004,0.012,0.401,21.91,0.152,0.043000000000000003,0.082,117.263,0.009000000000000001,0.043000000000000003,0.037,0.057,6.696,395.82800000000003,12.124,0.013000000000000001,0.129,0.018000000000000002,0.614,1.218,5.250820944708898,8.931000000000001,2.190987216853663,0.8310000000000001,50.00442215966218,31.306,1.03,14.123000000000001,0.082,0.01,1.682,4.5520000000000005,13.902000000000001,0.5,0.019,,6.583222511088647,0.509,0.12,0.007,,0.295,14.047,123.998,0.089,0.09,1.793,0.043000000000000003,4.227739026623575,286.798,0.8310000000000001,0.014,13.832,0.14400000000000002,0.016,0.215,1.082,0.27,0.039,0.491,0.209,0.497,5.097,23.621000000000002,0.47800000000000004,92.402,27.314,8.76,7.101,30.788,5.785,103.087,2.0220000000000002,253.506,1.599,74.38980781303101,1.78,0.008,6.876,3.092456643338478,0.041,3.8991844633398203,1.732,,0.529,7.857,,6.106060191488855,2.571,0.146,3.4324205419260347,0.28,0.165,8.406,0.013000000000000001,0.108,0.312,,0.215,0.181,0.148,77.592,1.812,0.6104902990471915,0.005,4.324,0.679,1.538,,0.034,0.124,44.984,0.38,4.507,0.584,0.187,17.987000000000002,0.001,10.998000000000001,,1.641,9.381,,0.911,0.527,0.379,6.573,9.453,1.307,111.825,7.425,3.507,1.457,38.108000000000004,5.781549376676286,0.08265512497133685,0.9103448750286632,0.214,54.037,573.0577927197002,0.164,0.002,0.026000000000000002,0.27054160889373086,0.028,0.012,47.857,0.899,13.832770960564673,0.027,0.189,7.322,15.989577840337825,3.974320212376419,0.037,0.075,70.185,56.528,1.1,0.015,0.011,0.01,0.554,0.11900000000000001,18.934,10.597,7.264,20.503,1.9905351849406547,10.376,,0.171,0.013000000000000001,4.707,2.682,21.782,9.105510619990087,,0.14400000000000002,173.9377967395375,10.051,152.937,0.579,1236.924,1.466,30.725411821178934,0.014,25.080000000000002,4.8340000000000005,,1.154,0.918,2.573,3642.7821977822405,1405.5358022177593,2954.546542723465,2093.771457276534,1199.8366083230026,150.29800000000003,1062.888664047026,26.171,2023.5923359529743,151.12099999999998,1431.934,68.27300000000002,133.997,112.68700000000001,-23.005000000001132,5138
1982,0.5730000000000001,1.993,10.709,,1.268,,0.08,28.204,1.5502273091334944,0.1701605922551253,63.845,14.69,15.797897834006916,0.617,2.6830000000000003,2.345,0.176,24.555394566400913,32.057,0.047,0.134,0.108,0.009000000000000001,0.12665701328070103,4.404419992676675,0.3,46.953,0.01,0.5710000000000001,24.579,0.157,0.043000000000000003,0.092,113.12,0.01,0.045,0.039,0.056,5.622,430.94100000000003,12.521,0.013000000000000001,0.367,0.014,0.5690000000000001,1.666,4.823939655803734,9.423,2.4496956450996765,0.846,49.52327526643877,32,0.838,14.643,0.095,0.011,1.729,5.26,15.414,0.482,0.02,,6.707694509685925,0.404,0.125,0.006,,0.229,11.749,119.142,0.099,0.092,1.788,0.044,4.307674821791545,277.872,0.8300000000000001,0.006,14.221,0.14100000000000001,0.017,0.20800000000000002,0.989,0.268,0.039,0.383,0.225,0.481,5.373,23.69,0.436,95.34700000000001,28.745,8.351,6.9670000000000005,37.635,6.567,100.813,1.696,245.487,1.716,75.79632992863003,1.28,0.007,5.773,3.1509271353085446,0.043000000000000003,3.9729081271281648,1.667,,0.164,8.389,,6.221510263897878,2.416,0.132,3.1533715854998174,0.277,0.162,8.337,0.013000000000000001,0.1,0.358,,0.246,0.241,0.137,83.13,1.844,0.5608586531644713,0.005,4.652,0.6930000000000001,1.5270000000000001,,0.034,0.121,36.63,0.34500000000000003,4.974,0.577,0.20400000000000001,17.89,0.001,11.195,,1.564,10.195,,0.898,0.531,0.373,6.455,9.544,1.186,115.138,7.978,3.369,1.73,38.698,5.89086377470728,0.08690025223572574,0.9570997477642743,0.23600000000000002,53.388,583.8928584722886,0.166,0.001,0.031,0.3024867493644977,0.031,0.013000000000000001,43.112,0.833,12.708194221240511,0.023,0.151,8.113,15.83572473356123,3.651215891614793,0.033,0.196,76.561,57.242000000000004,1.227,0.018000000000000002,0.011,0.011,0.511,0.11900000000000001,16.987000000000002,9.989,6.678,20.593,2.0281711439759804,10.338000000000001,,0.2,0.012,5.025,2.598,23.722,9.277672673332482,,0.149,177.22651820616116,10.055,149.583,0.591,1174.461,1.329,31.306351233551027,0.014,25.472,5.013,,1.622,0.96,2.403,3555.14764512658,1466.5643548734192,2858.781910401301,2162.9300895986985,1171.7252684481307,156.66400000000002,1100.9672520797299,26.774,2007.8617479202705,154.514,1370.863,69.65100000000002,134.374,102.116,-29.828000000003172,5094
1983,0.6880000000000001,2.081,14.351,,1.395,,0.023,28.692,1.572450834381406,0.08745216400911161,61.359,14.176,16.02437106106819,0.55,2.244,2.246,0.187,24.90741225303544,27.715,0.047,0.124,0.123,0.008,0.06509397829152459,4.74277059685097,0.281,45.441,0.011,0.738,24.643,0.162,0.056,0.1,111.45,0.01,0.047,0.04,0.056,5.683,454.603,13.485,0.013000000000000001,0.312,0.014,0.5740000000000001,1.32,5.194518051995606,8.411,1.258994121309017,0.845,49.60207727729741,34.27,1.098,13.683,0.095,0.011,2.158,5.333,15.569,0.519,0.017,,6.803853709961274,0.503,0.133,0.006,,0.195,11.338000000000001,115.245,0.105,0.115,1.5050000000000001,0.044,4.369428165703017,276.803,0.997,0.01,15.147,0.099,0.017,0.222,0.867,0.26,0.039,0.34,0.244,0.546,5.731,24.308,0.422,103.264,28.622,10.567,7.011,40.847,6.5280000000000005,98.545,1.7590000000000001,241.025,2.008,76.8829200318643,1.2710000000000001,0.006,5.893,3.1960977424403465,0.049,4.029862370903046,1.996,,0.194,8.294,,6.3106996941287,2.261,0.186,3.3956157817649215,0.178,0.157,10.355,0.014,0.114,0.272,,0.28,0.256,0.163,75.932,1.9080000000000001,0.6039442046037321,0.006,4.853,0.539,1.575,,0.034,0.135,37.703,0.315,4.899,0.546,0.263,16.343,0.001,10.226,,2.054,10.991,,0.9530000000000001,0.548,0.386,5.577,9.658,1.17,115.173,8.23,3.073,1.797,41.152,5.975313170649343,0.08873148360467782,0.9772685163953222,0.246,54.694,592.263345565299,0.19,0.001,0.028,0.15545973639034696,0.031,0.015,43.919000000000004,0.718,13.68444653139041,0.027,0.188,9.544,15.860922722702593,3.9317048333943614,0.039,0.255,79.69200000000001,55.868,1.332,0.014,0.009000000000000001,0.013000000000000001,0.375,0.074,15.898,10.927,7.625,22.711000000000002,2.0572463075727496,11.577,,0.149,0.013000000000000001,4.446,3.083,24.691,9.410674196194899,,0.168,179.76717658493504,9.638,148.82500000000002,0.605,1184.041,1.041,31.755148311863174,0.015,25.389,5.268,,1.726,0.892,2.853,3555.3791608106167,1518.966839189384,2842.4625585433555,2231.883441456645,1160.1166386603832,162.89000000000001,1143.5663366510882,24.17,2009.2556633489116,162.809,1371.531,67.05800000000002,133.023,97.94899999999997,-97.29499999999952,5075
1984,0.772,2.134,19.39,,1.366,,0.04,29.049,1.5866029994003796,0.21837927107061503,64.52,14.876,16.168591496215033,0.506,2.511,2.488,0.20400000000000001,25.1315806662496,28.749000000000002,0.047,0.137,0.121,0.014,0.16254801343633424,5.0016065543756865,0.28500000000000003,46.034,0.011,0.523,23.825,0.127,0.06,0.112,116.061,0.023,0.051000000000000004,0.041,0.059000000000000004,6.054,494.93,13.357000000000001,0.013000000000000001,0.311,0.006,0.546,1.474,5.478008055657268,8.891,3.143869812815688,0.868,51.28192398954354,36.875,1.081,13.870000000000001,0.096,0.012,2.0300000000000002,5.797,17.409,0.438,0.022,,6.865088858535065,0.454,0.136,0.007,,0.159,11.523,110.538,0.097,0.125,1.635,0.047,4.408753317935141,282.728,0.704,0.009000000000000001,15.559000000000001,0.155,0.017,0.23900000000000002,0.933,0.267,0.044,0.383,0.249,0.542,6.094,24.776,0.495,105.84100000000001,30.593,10.964,6.962,41.085,6.4750000000000005,100.259,1.403,256.37600000000003,2.278,77.57487156868899,1.178,0.006,7.736,3.224862840641702,0.05,4.066131407765624,1.923,,0.191,7.806,,6.36749642284272,2.435,0.165,3.5809309776638596,0.23700000000000002,0.152,9.462,0.016,0.11900000000000001,0.372,,0.404,0.23800000000000002,0.171,75.709,1.7590000000000001,0.6369043643453614,0.006,4.8580000000000005,0.419,1.792,,0.034,0.192,39.557,0.329,5.2620000000000005,0.505,0.271,18.987000000000002,0.001,11.033,,2.198,11.687,,0.786,0.558,0.40800000000000003,5.643,8.452,1.102,118.324,7.926,3.363,1.6520000000000001,44.699,6.0290913977214435,0.07957532675991745,0.8764246732400827,0.272,51.615,597.5937561688374,0.17300000000000001,0.001,0.031,0.3882029026773629,0.031,0.014,42.464,0.902,14.431273043197665,0.027,0.168,9.109,16.398076010456464,4.146277004760161,0.039,0.195,86.16,54.255,1.059,0.014,0.01,0.018000000000000002,0.424,0.091,15.635,10.683,9.024000000000001,23.182000000000002,2.0757616649962443,12.537,,0.166,0.013000000000000001,4.782,3.149,26.124,9.495370907374896,,0.159,181.3850934650045,12.652000000000001,144.351,0.646,1220.396,0.9410000000000001,32.04094681779119,0.015,25.421,4.7860000000000005,,1.956,0.769,2.706,3626.170851383403,1599.415148616598,2914.901365863295,2310.6846341367054,1163.6060017495606,177.87699999999998,1210.6987616130436,26.740000000000002,2021.8862383869564,170.75300000000001,1412.331,70.54000000000002,134.71699999999998,98.32799999999995,-65.9140000000011,5258
1985,0.9570000000000001,2.149,19.849,,1.282,,0.068,27.433,1.7111071924131795,0.25560364464692487,65.784,14.917,17.437376086405937,0.41200000000000003,2.7800000000000002,2.791,0.231,27.10371053816464,28.490000000000002,0.052000000000000005,0.203,0.123,0.017,0.19025553323240754,5.1020144635664595,0.316,49.427,0.013000000000000001,0.708,24.418,0.13,0.063,0.114,115.102,0.023,0.053,0.044,0.049,5.864,536.284,13.193,0.013000000000000001,0.34900000000000003,0.006,0.618,1.998,5.58797978762358,8.884,3.6797658427538593,0.846,50.59089097124472,39.514,0.993,16.382,0.098,0.013000000000000001,1.989,5.299,17.436,0.542,0.018000000000000002,,7.403807333551247,0.495,0.14100000000000001,0.008,,0.158,13.544,109.321,0.1,0.16,1.723,0.047,4.754717793137487,285.685,0.907,0.012,16.526,0.139,0.017,0.243,0.961,0.271,0.047,0.387,0.257,0.52,6.276,23.481,0.444,116.355,33.064,12.183,7.288,43.842,6.782,101.482,1.3760000000000001,249.631,2.329,83.6623407001487,1.028,0.006,7.952,3.4779248515560903,0.055,4.385209595440288,2.197,,0.197,8.568,,6.867167735664854,2.5,0.2,3.6528186378615892,0.28800000000000003,0.152,9.882,0.018000000000000002,0.111,0.327,,0.33,0.179,0.193,78.675,2.462,0.6496903031998377,0.007,4.872,0.313,1.83,,0.034,0.185,40.346000000000004,0.397,5.946,0.543,0.272,19.06,0.001,11.103,,2.362,12.865,,0.717,0.58,0.423,5.321,7.649,1.125,121.598,7.474,3.383,1.766,48.632,6.502207331170083,0.0924771841320798,1.0185228158679203,0.271,52.998,644.4882397853489,0.168,0.001,0.035,0.4543749793668086,0.031,0.015,47.083,0.73,14.720982746964937,0.041,0.181,9.113,16.17710902875528,4.229514060783596,0.041,0.234,88.414,54.877,1.079,0.014,0.009000000000000001,0.018000000000000002,0.436,0.12,17.015,10.861,8.086,23.147000000000002,2.2386512038947175,13.273,,0.15,0.013000000000000001,5.66,3.2560000000000002,29.102,10.24049334356512,,0.169,195.61877680919736,13.615,152.674,0.643,1225.131,0.899,34.55526970034137,0.033,27.619,5.772,,2.361,0.751,2.799,3710.3666951076093,1704.12730489239,2945.058321394335,2469.435678605665,1187.4306785130634,182.406,1280.5308808714622,28.276999999999997,2109.9791191285376,184.057,1419.056,72.61000000000003,137.534,100.46799999999999,-97.96200000000059,5417
1986,0.857,2.197,20.801000000000002,,1.2710000000000001,,0.068,28.419,1.7157805995770186,0.049,65.43900000000001,14.748000000000001,17.485001365922088,0.385,3.003,3.126,0.25,27.17773668658907,28.054000000000002,0.056,0.187,0.115,0.015,0.036472567287784675,5.328383192969608,0.291,54.236000000000004,0.015,0.627,24.96,0.131,0.066,0.11800000000000001,110.459,0.016,0.056,0.044,0.051000000000000004,6.067,564.213,13.39,0.012,0.291,0.006,0.711,1.627,5.835910069571585,9.154,0.7054223602484473,0.967,50.94853086668008,42.952,0.921,16.063,0.10300000000000001,0.013000000000000001,2.231,4.166,20.334,0.543,0.022,,7.424028747139898,0.604,0.134,0.009000000000000001,,0.165,14.543000000000001,105.158,0.1,0.165,1.355,0.044,4.767703965070494,286.67,0.8310000000000001,0.011,16.125,0.089,0.018000000000000002,0.259,1.0090000000000001,0.272,0.05,0.28500000000000003,0.23,0.504,7.008,22.781,0.487,124.781,33.199,13.022,7.779,40.469,7.261,99.933,1.241,249.614,2.531,83.89084081054813,1.135,0.005,9.632,3.4874238233263126,0.057,4.3971865598462205,2.116,,0.199,9.288,,6.885923469398799,2.457,0.23900000000000002,3.814888722079824,0.311,0.151,10.904,0.022,0.10400000000000001,0.405,,0.374,0.10200000000000001,0.218,80.327,2.638,0.6785160875034925,0.008,5.149,0.268,1.852,,0.044,0.192,39.568,0.383,6.243,0.617,0.246,20.045,0.001,12.838000000000001,,2.693,13.486,,0.751,0.5630000000000001,0.454,5.958,7.965,1.03,123.635,8.323,3.626,0.547,49.755,6.519966278392672,0.09647259802797523,1.0625274019720248,0.294,55.126,646.2484778172955,0.163,0.001,0.036000000000000004,0.08710507246376811,0.031,0.014,55.871,0.726,15.374130671925288,0.045,0.184,9.552,16.29146913331993,4.417171255950201,0.042,0.252,90.22500000000001,51.941,1.01,0.016,0.013000000000000001,0.018000000000000002,0.48,0.125,16.918,11.534,8.55,25.768,2.244765448881827,13.554,,0.193,0.013000000000000001,4.741,3.29,31.874000000000002,10.26846236570778,,0.192,196.15305437928475,12.881,155.107,0.627,1225.924,0.867,34.64964768301949,0.016,29.869,6.297,,2.255,0.788,3.58,3711.028752298487,1777.5672477015141,2946.70620000309,2541.8897999969117,1187.4612201019063,188.944,1328.8736260620533,24.298000000000002,2115.9573739379466,195.78400000000002,1416.812,72.55300000000003,145.32999999999998,107.50999999999999,-13.10600000000045,5583
1987,0.852,2.0300000000000002,22.94,,1.586,,0.075,31.345000000000002,1.7880644765011613,0.122,69.84100000000001,15.747,18.221624502390906,0.388,3.117,3.235,0.257,28.32270369123667,28.12,0.062,0.147,0.156,0.028,0.03242494824016563,5.294863786158916,0.338,56.594,0.017,0.905,24.989,0.14100000000000001,0.073,0.11900000000000001,117.63,0.022,0.059000000000000004,0.07100000000000001,0.054,6.183,602.593,13.768,0.013000000000000001,0.361,0.006,0.752,2.095,5.799197949469058,9.259,0.6271366459627329,1.124,50.54997454252967,48.111000000000004,1.051,15.91,0.106,0.013000000000000001,2.66,4.122,20.401,0.668,0.027,,7.73679459865486,0.704,0.136,0.01,,0.13,15.723,102.943,0.114,0.166,1.097,0.049,4.968561887526816,282.596,0.896,0.013000000000000001,17.309,0.064,0.02,0.276,1.089,0.271,0.053,0.357,0.249,0.593,7.71,23.026,0.505,133.21,33.644,14.421000000000001,8.235,43.516,7.468,104.628,1.468,246.996,2.6350000000000002,87.42506611517472,1.411,0.006,8.582,3.6343450057256166,0.057,4.582435007219255,2.173,,0.209,8.881,,7.176019560177418,2.364,0.265,3.7908902965946543,0.35100000000000003,0.149,11.116,0.022,0.098,0.506,,0.448,0.896,0.254,83.81700000000001,2.887,0.6742477276763246,0.008,5.486,0.268,1.357,,0.043000000000000003,0.23800000000000002,41.606,0.398,6.575,0.665,0.273,16.183,0.001,11.101,,2.581,14.599,,0.873,0.637,0.516,7.031000000000001,8.913,1.099,126.903,8.6,3.136,0.506,52.539,6.794645010704414,0.07607933960100895,0.8379206603989912,0.32,57.858000000000004,673.4741880534852,0.168,0.001,0.04,0.07743840579710144,0.031,0.014,52.006,0.669,15.277416204949088,0.055,0.136,8.89,16.16402545747034,4.389384035151959,0.044,0.271,89.726,52.053000000000004,1.111,0.015,0.014,0.021,0.48,0.11900000000000001,16.285,10.977,9.879,26.821,2.339334853309493,15.529,,0.209,0.015,4.7780000000000005,3.204,35.426,10.701060956708279,,0.21,204.4167585175308,13.006,155.95000000000002,0.652,1278.531,0.971,36.10939776365435,0.013000000000000001,30.265,7.082,,2.368,0.737,4.156,3817.2897777216886,1864.3732222783121,3024.427178633807,2657.235821366193,1198.872831150673,189.02100000000002,1394.6534555609917,25.769,2161.680544439009,200.314,1480.056,77.26900000000002,152.85500000000005,117.91699999999999,-74.58000000000136,5725
1988,0.782,1.998,22.893,,1.399,,0.078,33.126,1.8372028524176387,0.167,71.215,14.546000000000001,18.72237883556766,0.42,3.317,3.694,0.258,29.10104903573694,27.367,0.068,0.151,0.176,0.03,0.03194099378881988,5.479896924203588,0.355,57.094,0.018000000000000002,1.559,23.804000000000002,0.151,0.07,0.123,124.367,0.02,0.062,0.063,0.018000000000000002,7.343,646.169,14.302,0.014,0.40900000000000003,0.006,0.802,2.498,6.001855437568657,9.718,0.6177763975155279,1.1260000000000001,49.74755791272874,55.061,1.096,15.028,0.095,0.015,2.682,4.71,20.325,0.674,0.029,,7.949411943484162,0.729,0.14400000000000002,0.011,,0.151,14.231,101.502,0.14100000000000001,0.156,1.182,0.05,5.1051045374156585,281.732,0.9410000000000001,0.019,18.541,0.149,0.026000000000000002,0.308,1.125,0.28,0.059000000000000004,0.383,0.279,0.683,8.040000000000001,21.343,0.504,143.868,36.041000000000004,18.524,8.138,48.027,8.195,106.294,1.235,269.725,2.54,89.82762252169564,1.306,0.006,8.976,3.7342216116581777,0.057,4.708366379916832,2.089,,0.223,9.926,,7.373226065516636,2.435,0.263,3.9233659099231053,0.352,0.148,11.651,0.026000000000000002,0.105,0.549,,0.47200000000000003,0.881,0.233,83.738,3.162,0.6978098395473732,0.008,5.775,0.276,1.123,,0.043000000000000003,0.271,40.064,0.41100000000000003,6.926,0.613,0.27,19.293,0.001,11.585,,2.887,15.875,,0.799,0.6,0.59,6.847,10.289,1.175,121.619,8.979000000000001,3.253,0.603,60.529,6.9813708391870275,0.11004035771612015,1.2119596422838799,0.367,58.025,691.9821491799056,0.19,0.002,0.045,0.07628260869565218,0.031,0.013000000000000001,55.237,0.748,15.81129741054417,0.054,0.125,9.846,15.907442087271265,4.542774478213109,0.043000000000000003,0.275,93.552,54.277,0.9520000000000001,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.512,0.11900000000000001,15.665000000000001,11.102,10.075000000000001,30.892,2.4036228680467313,18.272000000000002,,0.216,0.019,4.327,3.399,34.445,10.995140260282838,,0.23600000000000002,210.0344013126706,13.19,155.567,0.624,1334.204,1.311,37.10173175649787,0.018000000000000002,31.66,6.322,,2.619,0.857,4.391,3917.0321847972755,1983.0038152027234,3109.3531864216975,2790.682813578303,1187.0626343046995,198.70600000000002,1504.9490252435821,25.822000000000003,2176.4259747564174,213.37399999999997,1542.4759999999999,79.02600000000004,159.20499999999998,122.07499999999995,-86.11099999999819,5936
