,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,wb_name,ISO
Panama,-0.4415694072796501,4.68061461252208,56.55863171559534,-0.05025077752470124,-0.025033112023457902,-0.07806317401738448,0.6155218157104254,0.011277339746027164,0.0060630264803194205,0.10151319813630175,0.13791455412854053,-0.3018701221888972,-0.0024408312816668978,-0.1379569932623893,1.7392255891275836,,Panama,PAN
Papua New Guinea,,,,,,,,,,,,,,,,,Papua New Guinea,PNG
Paraguay,1.6968934758973229,2.280170566539123,-0.19030248531653027,0.5166905550999277,0.057150623727826345,9.495853226762428,0.45588885528445006,0.5454244457140043,0.3066132317500132,-0.13917378588193552,0.5164338162647716,63.88959333423789,-0.7014317355298578,-5.9329417945371725,1.7034739516240058,,Paraguay,PRY
Peru,1.0538182005554424,1.0595926152800337,0.013363402025763776,0.29981633409267844,1.7065175641996753,1.2040068925220218,2.1082351260573247,1.3158727792912082,-0.36125171707513337,3.0788839874647143,0.6614350417278537,1.5323649613811592,0.7834693041371481,0.7816747117199332,0.8697295738428411,,Peru,PER
Philippines,0.7223601941297926,0.9515505324482569,-0.1535839257262113,0.036297352635923014,-12.160556850284419,0.2313587381779749,1.2383534426960174,1.1043017417492857,1.090116335558249,0.31513461112938007,0.8653526680399075,0.3271290330385507,0.9453971217035627,0.8544830414026581,2.168652683327709,,Philippines,PHL
Poland,0.8473497022535553,0.7064238413285574,0.9166625550309252,193.08561567434535,0.7954985424939932,-0.6127445158418141,0.6781740436923237,-0.018107364365790107,-2.899067890320689,0.8074680074590862,0.9409035482282164,-0.09252375573941449,0.9072859504147761,0.35061203388814277,1.063628248432102,,Poland,POL
Portugal,-0.2569647874154225,0.2969977869587948,1.4925047145644967,2.161477813640745,0.7991839311292533,0.673189153207514,1.1255081396306286,0.6089208451573743,1.7222046741075394,0.49133873794156885,2.472366601547515,0.5842288223094366,0.38146152321158056,1.0249262441973819,0.7854494372681091,,Portugal,PRT
Qatar,9.885495912022586,0.9749013167593501,-0.08122766200564374,0.3304277629465291,-2.7761914232831035,0.6940928181996309,1.851353422278757,-0.033284525563426495,0.1720584217148192,0.33330340878525844,-4.75334211055463,-2.2641635260754542,0.8819303871338728,1.6084336340569314,-28.3137586139421,,Qatar,QAT
Romania,1.0826416524794376,0.8459622243703854,-3.567994293522892,0.8141447482527168,-0.3992668917390679,-0.5922852107031171,0.2548700525352422,0.2449228830899251,-0.8961080381371385,0.7672443090735747,4.2547984003775206,1.9649562394652,0.3955168915527496,0.992333935664025,0.02284912916625908,,Romania,ROM
Russian Federation,0.7623361189520453,0.2179436072627526,-1.263217716857389,0.47275277777491176,0.3455593672363794,0.49592650757992146,2.5493359952279695,-0.0015428828211889636,1.9449701034356064,1.2362627911844335,1.0106292255698313,0.9527751382218393,0.17925478805261189,1.3992862005033069,-0.20406314273969264,,Russian Federation,RUS
Rwanda,0.9999999999999938,1.000000000000032,,1.0000000000000107,1.0,,,1.0,1.0,1.0,1.0000000000000087,0.9999999999999982,0.999999999999998,1.0,1.0,,Rwanda,RWA
Saint Kitts and Nevis,,,,,,,,,,,,,,,,,St. Kitts and Nevis,
Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,St. Vincent and the Grenadines,
Sao Tome and Principe,,,,,,,,,,,,,,,,,Sao Tome and Principe,STP
Saudi Arabia,2.6392439117935504,0.01769507739794472,1.1889128792422956,0.011330212744391128,1.3086408101996994,0.33895617047385906,0.7454474633501442,1.3015675406476341,1.0869757876669384,0.8555650426063963,1.0700226169790787,0.8144748834182342,1.1578398604563476,-2.2668591016733415,0.9749040642390289,,Saudi Arabia,SAU
Senegal,0.8024642534974743,1.156240087381048,0.16786792463791056,-1.6446898685998275,1.4096945787967914,0.7898676271286614,1.8147266635116857,1.139731511183921,-0.4034608641497053,0.6097596012879591,1.8797679745840568,0.890721757610503,-1.6102044203365704,2.1480771826781466,2.2529487442014,,Senegal,SEN
Serbia,,,,,,,,,,,,,,,,,Serbia,SRB
Seychelles,,,,,,,,,,,,,,,,,Seychelles,SYC
Sierra Leone,,,,,,,,,,,,,,,,,Sierra Leone,SLE
Singapore,-0.13296722213245515,-0.09415962299093969,-29.51682053148083,-38.55775052839447,-1.465595077936363,0.24668444185755609,0.08025615728737161,0.9284834168886904,6.4898866074893755,-0.1806078809797184,1.4067351911283847,6.358224280719453,3.507407317166362,1.7804839803105135,-7.300112498509612,,Singapore,SGP
Slovakia,6.9573384789428285,1.443811643840885,1.5711192041152688,-0.3854213305104841,8.828596613362693,0.005152335916679888,-0.08292228827648167,-2.370714327578107,0.18632851290656888,0.8603046467877071,0.47924825157735024,-0.6635128609010816,0.7259071214533938,-0.7323806203438054,2.96909516575065,,Slovak Republic,
Slovenia,0.13448702933599677,-3.3327858169237725,0.8131328500085814,-31.919434239445355,-7.117782330983103,0.421519698578799,0.12681742984015992,0.40776667599166727,1.4455909951904062,0.9890292577365932,0.038522314356839664,-0.010896871080722867,0.23299048660850352,1.8989983581332597,1.8830352119363694,,Slovenia,SVN
Solomon Islands,,,,,,,,,,,,,,,,,Solomon Islands,SLB
South Africa,-0.5470245109739218,0.283686284333635,0.6848172224709451,0.9340196607127693,0.726141642722069,1.2128014173645651,0.868858268573874,3.8836443202302995,-25.088307261743626,0.1835156269402177,1.2545756464862508,-0.16607725635912857,-0.27665944634152734,0.13911984308116604,1.6078921666831287,,South Africa,ZAF
South Korea,0.8502759603196068,-0.1826508947125178,0.3990845014455563,0.300952500065096,1.0100423124850317,-0.8601465971359022,0.26211481474465564,1.3770969499805588,2.142551608946211,-0.02337126424179305,0.8688722266022778,1.2756032067015373,0.32099274762711066,1.226027508320845,-0.21494689190385557,,"Korea, Rep.",
Spain,0.8307722587805157,0.34294359936146596,0.7893367708701935,0.7068942421301316,0.5680324554973574,0.6581553677911249,-0.7128709734051584,0.7151050626974382,1.1306718845008321,0.834951952926781,2.2545889873484946,-0.051274444048881956,0.21882080549097643,1.0610999134268535,-0.7162221176823189,,Spain,ESP
Sri Lanka,2.142396998750747,0.6618100270985152,0.5192209417952504,-0.06601174981462614,1.5468334319186439,-0.2044672701205104,0.3485567084300082,-10.888963459174736,-0.10642615683544664,-3.1100520534661213,0.5609648970001849,0.5335955602316592,1.1577791260820725,1.6057002887926874,2.635263091720877,,Sri Lanka,LKA
Sudan,,,,,,,,,,,,,,,,,Sudan,SDN
Suriname,,,,,,,,,,,,,,,,,Suriname,SUR
Swaziland,,,,,,,,,,,,,,,,,Swaziland,SWZ
Sweden,-0.9128387048660311,-0.35748319305175985,0.512929245934277,0.15913816125734068,-0.5000227056158312,2.902892616579109,-0.10876505340542482,-0.5293782841180709,0.8606690500079192,0.4748152442048338,0.7913352894158047,1.9362918702507708,1.0021330959107944,0.6793599140168579,1.048516189159409,,Sweden,SWE
Switzerland,-0.2154878103152473,-0.3495858936334249,0.5146703742369896,0.18564570281059237,1.8363752875212016,0.7640907951396737,1.0793757977041032,-0.7196326285290405,1.5550005992674039,0.4017798778310619,-6.684997618214805,-0.8149808259810402,-0.5845618991350612,0.1887905107903181,2.375670862484474,,Switzerland,CHE
Tajikistan,,,,,,,,,,,,,,,,,Tajikistan,TJK
Tanzania,0.5165266283057851,2.5743571237359895,1.5286624919271226,0.5232793111406465,1.584356949907677,1.348984767377981,0.608120999668294,0.9446394266549226,0.25288215419680077,5.189123341965393,1.8872625665467755,0.7735923960150408,1.2276333840008202,0.6452587371218156,-2.791328623493116,,Tanzania,TZA
Thailand,0.5912679659696259,1.9372749848316897,3.306374585013634,0.5166627395962577,0.642052364433211,0.29140172947565035,-4.478764631872733,1.4509022027817664,0.004192085807659858,-3.7547981522422837,0.5812759236224163,0.14538703828533522,0.7925500766418041,-0.5404250241322752,173.41671901838998,,Thailand,THA
Togo,1.7646475969675448,-1.4696198074998612,1.03783231958222,0.6222841405700071,-7.781274092796862,-0.13776902115733622,-1.16418371344661,0.32099239398499024,-1.3772570833301787,8.264110623654204,-0.8409357178095266,1.5642642107847493,-0.1352736188492806,-0.2037510957182048,0.4527595662289981,,Togo,TGO
Tonga,,,,,,,,,,,,,,,,,Tonga,TON
Trinidad and Tobago,-0.707674698711847,0.3806229316018704,0.4929669522557769,-0.10886780952569954,-5.553694269751534,0.18257110125870843,-0.8993409970722501,0.019578096573457104,-0.710370252446542,-0.035998368767787454,-0.5524150194139249,0.19032403593673505,-0.21548298855006398,0.18599343442178454,-0.15066434058157663,,Trinidad and Tobago,TTO
Tunisia,0.5332724493307103,-0.8221372397105309,0.08347148255512316,-0.5158062218093041,1.2345888291354303,-0.5753581836085887,0.3085225465966583,-16.98620501117607,0.34142613812002603,0.10020396183870803,1.2932868793260845,1.6162677048297496,-2.075850891244881,0.29515900595971795,2.573554641321365,,Tunisia,TUN
Turkey,0.7188361277992542,0.33137281372967803,0.364060661214488,0.7782698433144324,0.46053345060396955,0.8649097690740077,1.1366006669414292,0.7979418231895259,0.9460799241306719,0.4097429882426422,0.27750957375059715,1.5470956719936948,1.9247231943940468,-11.854696385320276,2.3952664049735546,,Turkey,TUR
Turkmenistan,,,,,,,,,,,,,,,,,Turkmenistan,TKM
USA,0.6806016890247002,1.1620179086862792,0.3566437010398765,0.6053402824685152,0.5357356772290034,0.6041062726714366,-3.3631197653054334,2.241672714215497,0.6846962820648458,0.8789945226953775,1.0256964454559916,1.9695244558753278,0.9541127637487845,1.543032586704861,1.6330924776039328,,United States,
Uganda,-0.610305923481968,0.2654148051741182,-0.28770528730525835,0.1586223719870281,1.695205339397366,1.4569038893389665,0.8110328930143866,3.5378511404065867,0.6922272669101401,0.5770137030554164,1.9780996011986824,2.0365636296679743,-1.7704254067365137,2.1738504353026857,1.1615424739637668,,Uganda,UGA
Ukraine,0.4405921571834949,0.3581631155885789,2.0565109856256605,-0.12152565889155933,-1.4111455900976448,0.22656624663815855,1.456493563922389,0.18729021773969987,14.988670413085158,1.0008587149545065,1.2685543510876456,0.6557804044371575,3.2226441712167406,2.272604650139589,0.9893163864461025,,Ukraine,UKR
United Arab Emirates,1.7049773498649945,-0.5233277214763079,1.9757766570026238,0.7234749443920112,0.44363404251140975,0.20320712167888705,1.7882649492028604,0.4725141422538929,0.7992606463181771,-0.3299058606535528,4.901853994447573,-0.12278117213149523,6.055278660657728,-2.1271834674921104,0.9388933326224546,,United Arab Emirates,ARE
United Kingdom,0.8259603423759864,1.5408210816483647,4.177627719911002,0.5845342409491057,0.05291049276845735,0.4026771222414441,-0.11628961035487283,-0.8665981868908053,0.42897369130750473,1.215190087841722,0.9157185077346361,1.0843761743967122,2.227772623186617,0.4987643457223657,1.7900125730842582,,United Kingdom,GBR
Uruguay,1.4383061718906052,0.45276353235745226,0.5107936250936825,-0.09499348259411484,1.2935514093277216,0.3509779318430851,1.813263464928989,6.440595546643266,1.486309499188568,0.3255271645075386,-17.63770503741553,1.5171203525708548,0.7365195683405045,2.175009296575102,6.388882640207804,,Uruguay,URY
Uzbekistan,,,,,,,,,,,,,,,,,Uzbekistan,UZB
Vanuatu,,,,,,,,,,,,,,,,,Vanuatu,VUT
Venezuela,0.5384494880940547,0.4131632891227439,-1.3324165014126594,-0.032796020448860694,1.1052974807773261,1.2165522029980649,-1.0220302814930637,-0.8089113342259396,0.8525642091580646,0.015928253153258784,-0.9381140519072696,1.4524239409380324,0.6393379760216837,1.013785451898587,1.759598937890215,,"Venezuela, RB",
Viet Nam,1.0316816666417747,1.0217874537152305,0.9476488575395215,0.3471865995831127,1.141915336354234,1.0197566810606633,0.5411531116019753,0.2725510066545283,1.0662112873656253,1.3460104078296962,1.0659177588804971,1.7646980400416963,2.726266340094556,-0.32154593653761504,3.1368155222547585,,Vietnam,
World,,,,,,,,,,,,,,,,,World,WLD
Yemen,,,,,,,,,,,,,,,,,"Yemen, Rep.",
Zambia,0.03766848704774814,34.309192933444834,1.9580963979525656,-4.144653365183885,-0.3606969293598324,1.2653152809142656,-0.48175647510253783,-2.429162408829962,0.6057055422337826,-1.304174157743899,-1.551946038822741,0.32634920304005516,-3.0053918749182715,0.4367323635553414,1.3953654480807385,,Zambia,ZMB
Zimbabwe,0.7066429176714629,1.547021680051945,-0.42428668921577534,0.5899015922121664,2.25258995190927,2.185714890108261,-1.0655187512399478,-1.7105478696304546,1.4768731966442965,0.9445346998883679,10.57851778020665,0.9506429205984337,0.901056829532036,-5.37806665179003,1.519917703454408,,Zimbabwe,ZWE
